,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
59,59,71.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.5,0.0714285746216774,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.0714285746216774,0.41666666666666663,1.5833333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,59.0,12.0
60,60,54.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,0.07308970391750336,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.07308970391750336,0.8333333333333333,1.1666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,54.0,25.0
61,61,79.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,0.07308970391750336,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.07308970391750336,0.8333333333333333,1.1666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,54.0,25.0
62,62,59.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.5,0.07475083321332932,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.07475083321332932,1.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,59.0,19.0
63,63,78.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.5,0.07475083321332932,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.07475083321332932,1.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,59.0,19.0
64,64,54.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,0.07641196250915527,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.07641196250915527,1.6666666666666665,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
65,65,59.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.5,0.07807309180498123,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.07807309180498123,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
66,66,50.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.07973422110080719,0.3937007874015748,0.15500031000062,0.06102374409473228,0.07973422110080719,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,66.0,50.0,16.0
67,67,66.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.07973422110080719,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.07973422110080719,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,66.0,50.0,16.0
68,68,76.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0830564796924591,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.0830564796924591,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
69,69,74.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.5,0.08471760898828506,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.08471760898828506,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
70,70,73.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.08637873828411102,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.08637873828411102,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
71,71,71.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.5,0.08803986757993698,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.08803986757993698,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
72,72,52.0,0.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.08970099687576294,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.08970099687576294,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,52.0,17.0
73,73,62.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.08970099687576294,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.08970099687576294,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,52.0,17.0
74,74,69.0,0.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.08970099687576294,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.08970099687576294,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,52.0,17.0
75,75,68.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.5,0.0913621261715889,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.0913621261715889,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
76,76,57.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.09302325546741486,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.09302325546741486,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,57.0,12.0
77,77,61.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.09302325546741486,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.09302325546741486,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,57.0,12.0
78,78,69.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.09302325546741486,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.09302325546741486,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,57.0,12.0
79,79,52.0,0.0,0.5,3,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.09966777265071869,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.09966777265071869,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,83.0,52.0,31.0
80,80,71.0,0.0,0.0,3,1.0,0.5,0.0,1.0,3.0,1.0,1.0,0.0,0.0,30.0,0.09966777265071869,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.09966777265071869,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,83.0,52.0,31.0
81,81,76.0,0.0,0.0,3,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,30.0,0.09966777265071869,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.09966777265071869,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,83.0,52.0,31.0
82,82,80.0,0.0,0.0,3,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,30.0,0.09966777265071869,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.09966777265071869,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,83.0,52.0,31.0
83,83,83.0,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.09966777265071869,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.09966777265071869,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,83.0,52.0,31.0
84,84,56.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.5,0.10132890194654465,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.10132890194654465,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
85,85,59.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.1029900312423706,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.1029900312423706,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
86,86,56.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.5,0.10465116053819656,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.10465116053819656,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
87,87,54.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.10631228983402252,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.10631228983402252,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
88,88,52.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.5,0.10797341912984848,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.10797341912984848,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
89,89,51.0,0.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.10963454842567444,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.10963454842567444,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,51.0,32.0
90,90,83.0,0.0,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.10963454842567444,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.10963454842567444,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,51.0,32.0
91,91,81.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.25,0.11046511679887772,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.11046511679887772,0.3333333333333333,1.6666666666666665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
92,92,52.0,0.5,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.5,0.1112956777215004,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.1112956777215004,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,52.0,28.0
93,93,80.0,0.5,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.5,0.1112956777215004,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.1112956777215004,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,52.0,28.0
94,94,78.0,0.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.75,0.11212624609470367,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.11212624609470367,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
95,95,54.0,1.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.11295680701732635,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.11295680701732635,1.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,54.0,24.0
96,96,78.0,1.0,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.11295680701732635,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.11295680701732635,1.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,54.0,24.0
97,97,76.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.25,0.11378737539052963,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.11378737539052963,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
98,98,47.0,1.5,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.5,0.11461794376373291,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.11461794376373291,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,47.0,28.0
99,99,75.0,1.5,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.5,0.11461794376373291,0.5905511811023622,0.348750697501395,0.20595513631972145,0.11461794376373291,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,47.0,28.0
100,100,73.0,1.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.75,0.11544850468635559,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.11544850468635559,1.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
101,101,49.0,2.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.11627907305955887,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.11627907305955887,1.6666666666666665,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,49.0,22.0
102,102,71.0,2.0,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.11627907305955887,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.11627907305955887,1.6666666666666665,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,49.0,22.0
103,103,69.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.25,0.11710963398218155,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.11710963398218155,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
104,104,51.0,2.5,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.5,0.11794020235538483,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.11794020235538483,1.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,68.0,51.0,17.0
105,105,68.0,2.5,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.5,0.11794020235538483,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.11794020235538483,1.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,68.0,51.0,17.0
106,106,69.0,2.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.75,0.11877076327800751,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.11877076327800751,1.6666666666666665,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
107,107,52.0,0.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.11960133165121078,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.11960133165121078,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,68.0,52.0,16.0
108,108,68.0,0.0,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.11960133165121078,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.11960133165121078,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,68.0,52.0,16.0
109,109,71.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.25,0.12043189257383347,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.12043189257383347,0.08333333333333333,0.9166666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
110,110,56.0,0.5,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.5,0.12126246094703674,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.12126246094703674,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,56.0,20.0
111,111,76.0,0.5,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.5,0.12126246094703674,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.12126246094703674,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,56.0,20.0
112,112,80.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.75,0.12209302186965942,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.12209302186965942,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
113,113,59.0,1.0,0.5,3,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.1229235902428627,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.1229235902428627,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,59.0,24.0
114,114,83.0,1.0,2.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.1229235902428627,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.1229235902428627,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,59.0,24.0
115,115,56.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.5,0.12458471953868866,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.12458471953868866,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
116,116,54.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.12624584138393402,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.12624584138393402,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
117,117,52.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.5,0.12790697813034058,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.12790697813034058,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
118,118,51.0,0.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.12956809997558594,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.12956809997558594,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,51.0,32.0
119,119,83.0,0.0,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.12956809997558594,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.12956809997558594,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,51.0,32.0
