,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.presto,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
59,59,57,0.5,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.5,0.032738097012043,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.032738097012043,0.5,2.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,57.0,0.0
60,60,64,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0337301604449749,0.5039370078740157,0.25395250790501583,0.127976066975756,0.0337301604449749,1.3333333333333333,1.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
61,61,62,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.5,0.0347222238779068,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.0347222238779068,2.1666666666666665,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,62.0,9.0
62,62,68,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.5,0.0347222238779068,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.0347222238779068,2.1666666666666665,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,62.0,9.0
63,63,71,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.5,0.0347222238779068,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.0347222238779068,2.1666666666666665,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,62.0,9.0
64,64,64,0.0,2.0,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0357142873108387,0.5039370078740157,0.25395250790501583,0.127976066975756,0.0357142873108387,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,64.0,5.0
65,65,69,0.0,1.5,2,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0357142873108387,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.0357142873108387,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,64.0,5.0
66,66,57,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.5,0.0367063507437706,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.0367063507437706,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,57.0,0.0
67,67,57,0.5,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.5,0.0367063507437706,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.0367063507437706,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,57.0,0.0
68,68,60,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0376984141767025,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.0376984141767025,0.8333333333333333,1.1666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
69,69,59,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.5,0.0386904776096344,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.0386904776096344,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,68.0,59.0,9.0
70,70,68,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.5,0.0386904776096344,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.0386904776096344,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,68.0,59.0,9.0
71,71,64,0.0,2.0,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0396825410425663,0.5039370078740157,0.25395250790501583,0.127976066975756,0.0396825410425663,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,64.0,5.0
72,72,69,0.0,1.5,2,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0396825410425663,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.0396825410425663,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,64.0,5.0
73,73,57,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.5,0.0406746044754982,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.0406746044754982,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
74,74,60,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0416666679084301,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.0416666679084301,0.8333333333333333,1.1666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
75,75,56,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,0.042658731341362,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.042658731341362,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,56.0,15.0
76,76,71,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,0.042658731341362,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.042658731341362,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,56.0,15.0
77,77,69,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0436507947742939,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.0436507947742939,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,69.0,5.0
78,78,72,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0436507947742939,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.0436507947742939,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,69.0,5.0
79,79,74,0.0,0.0,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,22.0,0.0436507947742939,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.0436507947742939,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,69.0,5.0
80,80,57,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.5,0.0446428582072258,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.0446428582072258,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
81,81,64,1.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0456349216401577,0.5039370078740157,0.25395250790501583,0.127976066975756,0.0456349216401577,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,64.0,7.0
82,82,68,1.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0456349216401577,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.0456349216401577,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,64.0,7.0
83,83,71,1.0,1.0,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0456349216401577,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.0456349216401577,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,64.0,7.0
84,84,52,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.5,0.0466269850730896,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.0466269850730896,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
85,85,69,0.0,2.0,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0476190485060215,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.0476190485060215,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,69.0,8.0
86,86,77,0.0,1.5,2,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0476190485060215,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.0476190485060215,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,69.0,8.0
87,87,50,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.5,0.0486111119389534,0.3937007874015748,0.15500031000062,0.06102374409473228,0.0486111119389534,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
88,88,62,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0496031753718853,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.0496031753718853,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
89,89,60,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.5,0.0505952388048172,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.0505952388048172,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,60.0,16.0
90,90,76,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.5,0.0505952388048172,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.0505952388048172,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,60.0,16.0
91,91,69,0.0,2.0,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0515873022377491,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.0515873022377491,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,69.0,5.0
92,92,74,0.0,1.5,2,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0515873022377491,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.0515873022377491,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,69.0,5.0
93,93,53,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.5,0.052579365670681,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.052579365670681,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
94,94,65,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0535714291036129,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.0535714291036129,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
95,95,64,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.5,0.0545634925365448,0.5039370078740157,0.25395250790501583,0.127976066975756,0.0545634925365448,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,64.0,8.0
96,96,72,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.5,0.0545634925365448,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.0545634925365448,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,64.0,8.0
97,97,62,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0555555559694767,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.0555555559694767,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,62.0,10.0
98,98,71,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0555555559694767,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.0555555559694767,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,62.0,10.0
99,99,72,0.0,0.0,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,28.0,0.0555555559694767,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.0555555559694767,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,62.0,10.0
100,100,64,1.0,1.0,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0575396828353405,0.5039370078740157,0.25395250790501583,0.127976066975756,0.0575396828353405,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,64.0,5.0
101,101,69,1.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0575396828353405,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.0575396828353405,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,64.0,5.0
102,102,68,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.5,0.0585317462682724,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.0585317462682724,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
103,103,65,0.0,1.0,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0595238097012043,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.0595238097012043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,65.0,4.0
104,104,69,0.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0595238097012043,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.0595238097012043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,65.0,4.0
105,105,73,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.5,0.0605158731341362,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.0605158731341362,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
106,106,74,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0615079365670681,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.0615079365670681,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
107,107,76,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.5,0.0625,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.0625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
108,108,69,0.0,2.0,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0634920671582222,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.0634920671582222,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,69.0,8.0
109,109,77,0.0,1.5,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0634920671582222,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.0634920671582222,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,69.0,8.0
110,110,50,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.5,0.0644841268658638,0.3937007874015748,0.15500031000062,0.06102374409473228,0.0644841268658638,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
111,111,62,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,0.065476194024086,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.065476194024086,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
112,112,60,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.5,0.0664682537317276,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.0664682537317276,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,60.0,16.0
113,113,76,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.5,0.0664682537317276,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.0664682537317276,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,60.0,16.0
114,114,74,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0674603208899498,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.0674603208899498,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,74.0,6.0
115,115,80,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0674603208899498,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.0674603208899498,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,74.0,6.0
116,116,47,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.5,0.0684523805975914,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.0684523805975914,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0
117,117,59,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0694444477558136,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.0694444477558136,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
118,118,57,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.5,0.0704365074634552,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.0704365074634552,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,57.0,24.0
119,119,72,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.5,0.0704365074634552,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.0704365074634552,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,57.0,24.0
120,120,81,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.5,0.0704365074634552,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.0704365074634552,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,57.0,24.0
