,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.adagio,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
62,62,58.0,1.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,13.0,0.05855855718255043,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.05855855718255043,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,75.0,58.0,17.0
63,63,67.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,13.0,0.05855855718255043,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.05855855718255043,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,75.0,58.0,17.0
64,64,75.0,1.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.05855855718255043,0.5905511811023622,0.348750697501395,0.20595513631972145,0.05855855718255043,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,75.0,58.0,17.0
65,65,68.0,1.5,0.5,4,0.0,0.125,0.0,0.0,0.0,0.0,13.5,0.06081081181764603,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.06081081181764603,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,68.0,11.0
66,66,79.0,1.5,0.125,4,0.0,0.5,0.0,0.0,0.0,0.0,13.5,0.06081081181764603,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.06081081181764603,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,68.0,11.0
67,67,77.0,1.625,0.125,4,0.0,0.125,0.0,0.0,0.0,0.0,13.625,0.06137387454509735,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.06137387454509735,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
68,68,76.0,1.75,0.125,4,0.0,0.125,0.0,0.0,0.0,0.0,13.75,0.061936937272548676,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.061936937272548676,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
69,69,77.0,1.875,0.125,4,0.0,0.125,0.0,0.0,0.0,0.0,13.875,0.0625,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.0625,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
70,70,63.0,2.0,1.5,4,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.06306306272745132,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.06306306272745132,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,77.0,63.0,14.0
71,71,68.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.06306306272745132,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.06306306272745132,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,77.0,63.0,14.0
72,72,74.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.06306306272745132,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.06306306272745132,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,77.0,63.0,14.0
73,73,77.0,2.0,1.0,4,0.0,1.5,0.0,0.0,0.0,0.0,14.0,0.06306306272745132,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.06306306272745132,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,77.0,63.0,14.0
74,74,67.0,3.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,15.0,0.06756756454706192,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.06756756454706192,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,67.0,8.0
75,75,75.0,3.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,15.0,0.06756756454706192,0.5905511811023622,0.348750697501395,0.20595513631972145,0.06756756454706192,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,67.0,8.0
76,76,62.0,0.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.07207207381725311,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.07207207381725311,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,62.0,15.0
77,77,77.0,0.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,16.0,0.07207207381725311,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.07207207381725311,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,62.0,15.0
78,78,58.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,16.5,0.07432432472705841,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.07432432472705841,0.5833333333333333,1.4166666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
79,79,63.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,17.0,0.07657657563686371,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.07657657563686371,1.1666666666666665,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,63.0,16.0
80,80,79.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,17.0,0.07657657563686371,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.07657657563686371,1.1666666666666665,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,63.0,16.0
81,81,58.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,17.5,0.078828826546669,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.078828826546669,1.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,58.0,17.0
82,82,75.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,17.5,0.078828826546669,0.5905511811023622,0.348750697501395,0.20595513631972145,0.078828826546669,1.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,58.0,17.0
83,83,58.0,2.0,1.0,4,0.0,0.75,0.0,0.0,0.0,0.0,18.0,0.0810810774564743,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.0810810774564743,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,80.0,58.0,22.0
84,84,65.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0810810774564743,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.0810810774564743,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,80.0,58.0,22.0
85,85,80.0,2.0,0.75,4,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0810810774564743,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.0810810774564743,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,80.0,58.0,22.0
86,86,77.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,18.75,0.08445946127176285,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.08445946127176285,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
87,87,74.0,3.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,19.0,0.0855855867266655,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.0855855867266655,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
88,88,75.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,19.25,0.08671171218156815,0.5905511811023622,0.348750697501395,0.20595513631972145,0.08671171218156815,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
89,89,77.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,19.5,0.0878378376364708,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.0878378376364708,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
90,90,78.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,19.75,0.08896396309137344,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.08896396309137344,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
91,91,63.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,20.0,0.09009008854627609,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.09009008854627609,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,63.0,16.0
92,92,79.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,20.0,0.09009008854627609,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.09009008854627609,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,63.0,16.0
93,93,63.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,20.5,0.09234233945608139,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.09234233945608139,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,63.0,16.0
94,94,79.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,20.5,0.09234233945608139,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.09234233945608139,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,63.0,16.0
95,95,63.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,21.0,0.09459459781646729,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.09459459781646729,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,80.0,63.0,17.0
96,96,65.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,21.0,0.09459459781646729,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.09459459781646729,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,80.0,63.0,17.0
97,97,80.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,21.0,0.09459459781646729,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.09459459781646729,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,80.0,63.0,17.0
98,98,63.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,21.5,0.09684684872627258,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.09684684872627258,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,63.0,18.0
99,99,66.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,21.5,0.09684684872627258,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.09684684872627258,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,63.0,18.0
100,100,81.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,21.5,0.09684684872627258,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.09684684872627258,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,63.0,18.0
101,101,63.0,2.0,1.0,4,0.0,0.75,0.0,0.0,0.0,0.0,22.0,0.09909909963607788,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.09909909963607788,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,82.0,63.0,19.0
102,102,67.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.09909909963607788,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.09909909963607788,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,82.0,63.0,19.0
103,103,82.0,2.0,0.75,4,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.09909909963607788,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.09909909963607788,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,82.0,63.0,19.0
104,104,84.0,2.75,0.083333336,4,0.0,0.08333333333333215,0.0,0.0,0.0,0.0,22.75,0.10247747600078583,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.10247747600078583,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
105,105,82.0,2.833333969116211,0.083333336,4,0.0,0.08333333333333215,0.0,0.0,0.0,0.0,22.83333396911621,0.10285285860300064,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.10285285860300064,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
106,106,80.0,2.916666030883789,0.083333336,4,0.0,0.0833333333333357,0.0,0.0,0.0,0.0,22.91666603088379,0.10322822630405426,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.10322822630405426,0.9166666666666666,0.08333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
107,107,79.0,3.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,23.0,0.10360360145568848,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.10360360145568848,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
108,108,80.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,23.25,0.10472972691059113,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.10472972691059113,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
109,109,82.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,23.5,0.10585585236549377,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.10585585236549377,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
110,110,83.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,23.75,0.10698198527097702,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.10698198527097702,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
111,111,84.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.10810811072587967,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.10810811072587967,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
112,112,68.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,24.5,0.11036036163568497,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.11036036163568497,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,68.0,7.0
113,113,75.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,24.5,0.11036036163568497,0.5905511811023622,0.348750697501395,0.20595513631972145,0.11036036163568497,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,68.0,7.0
114,114,82.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.11261261254549026,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.11261261254549026,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
115,115,66.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,25.5,0.11486486345529556,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.11486486345529556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,66.0,9.0
116,116,75.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,25.5,0.11486486345529556,0.5905511811023622,0.348750697501395,0.20595513631972145,0.11486486345529556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,66.0,9.0
117,117,81.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.11711711436510086,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.11711711436510086,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
118,118,65.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,26.5,0.11936937272548676,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.11936937272548676,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,65.0,10.0
119,119,75.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,26.5,0.11936937272548676,0.5905511811023622,0.348750697501395,0.20595513631972145,0.11936937272548676,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,65.0,10.0
120,120,80.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.12162162363529205,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.12162162363529205,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
121,121,59.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,27.5,0.12387387454509735,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.12387387454509735,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,59.0,3.0
122,122,62.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,27.5,0.12387387454509735,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.12387387454509735,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,59.0,3.0
123,123,60.0,0.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,28.0,0.12612612545490265,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.12612612545490265,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,60.0,19.0
124,124,63.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.12612612545490265,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.12612612545490265,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,60.0,19.0
125,125,79.0,0.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.12612612545490265,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.12612612545490265,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,60.0,19.0
126,126,87.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,28.5,0.12837837636470795,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.12837837636470795,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,0.0
