,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
59,59,62.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,11.5,0.026744186878204346,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.026744186878204346,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,62.0,53.0,9.0
60,60,53.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.027906976640224457,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.027906976640224457,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,72.0,53.0,19.0
61,61,55.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.027906976640224457,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.027906976640224457,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,72.0,53.0,19.0
62,62,64.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.027906976640224457,0.5039370078740157,0.25395250790501583,0.127976066975756,0.027906976640224457,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,72.0,53.0,19.0
63,63,72.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.027906976640224457,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.027906976640224457,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,72.0,53.0,19.0
64,64,53.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.029069768264889717,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.029069768264889717,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,70.0,53.0,17.0
65,65,55.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.029069768264889717,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.029069768264889717,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,70.0,53.0,17.0
66,66,64.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.029069768264889717,0.5039370078740157,0.25395250790501583,0.127976066975756,0.029069768264889717,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,70.0,53.0,17.0
67,67,70.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.029069768264889717,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.029069768264889717,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,70.0,53.0,17.0
68,68,53.0,1.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.030232558026909828,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.030232558026909828,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,70.0,53.0,17.0
69,69,55.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.030232558026909828,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.030232558026909828,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,70.0,53.0,17.0
70,70,64.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.030232558026909828,0.5039370078740157,0.25395250790501583,0.127976066975756,0.030232558026909828,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,70.0,53.0,17.0
71,71,70.0,1.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.030232558026909828,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.030232558026909828,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,70.0,53.0,17.0
72,72,53.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,13.5,0.03139534965157509,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.03139534965157509,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,64.0,53.0,11.0
73,73,55.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,13.5,0.03139534965157509,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.03139534965157509,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,64.0,53.0,11.0
74,74,64.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,13.5,0.03139534965157509,0.5039370078740157,0.25395250790501583,0.127976066975756,0.03139534965157509,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,64.0,53.0,11.0
75,75,53.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0325581394135952,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.0325581394135952,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,64.0,53.0,11.0
76,76,55.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0325581394135952,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.0325581394135952,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,64.0,53.0,11.0
77,77,64.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0325581394135952,0.5039370078740157,0.25395250790501583,0.127976066975756,0.0325581394135952,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,64.0,53.0,11.0
78,78,53.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,14.5,0.03372092917561531,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.03372092917561531,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,64.0,53.0,11.0
79,79,55.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,14.5,0.03372092917561531,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.03372092917561531,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,64.0,53.0,11.0
80,80,64.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,14.5,0.03372092917561531,0.5039370078740157,0.25395250790501583,0.127976066975756,0.03372092917561531,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,64.0,53.0,11.0
81,81,53.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.03488372266292572,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.03488372266292572,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,74.0,53.0,21.0
82,82,57.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.03488372266292572,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.03488372266292572,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,74.0,53.0,21.0
83,83,65.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.03488372266292572,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.03488372266292572,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,74.0,53.0,21.0
84,84,74.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.03488372266292572,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.03488372266292572,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,74.0,53.0,21.0
85,85,53.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,15.5,0.03604651242494583,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.03604651242494583,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,72.0,53.0,19.0
86,86,57.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,15.5,0.03604651242494583,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.03604651242494583,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,72.0,53.0,19.0
87,87,65.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,15.5,0.03604651242494583,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.03604651242494583,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,72.0,53.0,19.0
88,88,72.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,15.5,0.03604651242494583,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.03604651242494583,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,72.0,53.0,19.0
89,89,53.0,1.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.03720930218696594,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.03720930218696594,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,72.0,53.0,19.0
90,90,57.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.03720930218696594,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.03720930218696594,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,72.0,53.0,19.0
91,91,65.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.03720930218696594,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.03720930218696594,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,72.0,53.0,19.0
92,92,72.0,1.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.03720930218696594,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.03720930218696594,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,72.0,53.0,19.0
93,93,53.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,16.5,0.03837209194898605,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.03837209194898605,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,65.0,53.0,12.0
94,94,57.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,16.5,0.03837209194898605,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.03837209194898605,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,65.0,53.0,12.0
95,95,65.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,16.5,0.03837209194898605,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.03837209194898605,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,65.0,53.0,12.0
96,96,53.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.03953488543629646,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.03953488543629646,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,65.0,53.0,12.0
97,97,57.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.03953488543629646,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.03953488543629646,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,65.0,53.0,12.0
98,98,65.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.03953488543629646,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.03953488543629646,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,65.0,53.0,12.0
99,99,53.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,17.5,0.040697675198316574,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.040697675198316574,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,65.0,53.0,12.0
100,100,57.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,17.5,0.040697675198316574,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.040697675198316574,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,65.0,53.0,12.0
101,101,65.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,17.5,0.040697675198316574,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.040697675198316574,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,65.0,53.0,12.0
102,102,52.0,0.0,1.0,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.041860464960336685,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.041860464960336685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,82.0,52.0,30.0
103,103,55.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.041860464960336685,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.041860464960336685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,82.0,52.0,30.0
104,104,60.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.041860464960336685,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.041860464960336685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,82.0,52.0,30.0
105,105,82.0,0.0,0.25,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.041860464960336685,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.041860464960336685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,82.0,52.0,30.0
106,106,81.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,18.25,0.04244185984134674,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.04244185984134674,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
107,107,79.0,0.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,18.5,0.043023254722356796,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.043023254722356796,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
108,108,81.0,0.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,18.75,0.04360464960336685,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.04360464960336685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
109,109,79.0,1.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.044186048209667206,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.044186048209667206,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
110,110,77.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,19.25,0.04476744309067726,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.04476744309067726,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
111,111,76.0,1.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,19.5,0.04534883797168732,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.04534883797168732,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
112,112,77.0,1.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,19.75,0.04593023285269737,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.04593023285269737,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
113,113,76.0,2.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.04651162773370743,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.04651162773370743,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
114,114,74.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,20.25,0.047093022614717484,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.047093022614717484,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
115,115,72.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,20.5,0.04767441749572754,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.04767441749572754,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
116,116,70.0,2.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,20.75,0.048255812376737595,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.048255812376737595,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
117,117,53.0,0.0,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.04883721098303795,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.04883721098303795,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,53.0,16.0
118,118,69.0,0.0,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.04883721098303795,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.04883721098303795,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,53.0,16.0
119,119,60.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,21.25,0.049418605864048004,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.049418605864048004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
120,120,57.0,0.5,0.25,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.5,0.05000000074505806,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,57.0,20.0
121,121,77.0,0.5,1.0,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,21.5,0.05000000074505806,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,57.0,20.0
