,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.adagio,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
60,60,68.0,3.0,4.5,6,0.0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,33.0,0.09243697673082352,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.09243697673082352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,68.0,65.0,3.0
61,61,60.0,4.5,0.5,6,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,34.5,0.09663865715265274,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.09663865715265274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
62,62,59.0,5.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,0.09803921729326248,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.09803921729326248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
63,63,48.0,0.0,6.0,6,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,0.10084033757448196,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.10084033757448196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,60.0,48.0,12.0
64,64,60.0,0.0,5.0,6,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,0.10084033757448196,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.10084033757448196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,60.0,48.0,12.0
65,65,64.0,1.5,0.5,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,37.5,0.10504201799631119,0.5039370078740157,0.25395250790501583,0.127976066975756,0.10504201799631119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,67.0,64.0,3.0
66,66,67.0,1.5,0.5,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,37.5,0.10504201799631119,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.10504201799631119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,67.0,64.0,3.0
67,67,65.0,2.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,0.10644257813692093,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.10644257813692093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.0,65.0,3.0
68,68,68.0,2.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,0.10644257813692093,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.10644257813692093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,68.0,65.0,3.0
69,69,67.0,3.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.10924369841814041,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.10924369841814041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,70.0,67.0,3.0
70,70,70.0,3.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.10924369841814041,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.10924369841814041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,70.0,67.0,3.0
71,71,65.0,4.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.1120448186993599,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.1120448186993599,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.0,65.0,3.0
72,72,68.0,4.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.1120448186993599,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.1120448186993599,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,68.0,65.0,3.0
73,73,58.0,5.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.11484593898057938,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.11484593898057938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,67.0,58.0,9.0
74,74,64.0,5.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.11484593898057938,0.5039370078740157,0.25395250790501583,0.127976066975756,0.11484593898057938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,67.0,58.0,9.0
75,75,67.0,5.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.11484593898057938,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.11484593898057938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,67.0,58.0,9.0
76,76,53.0,0.0,4.0,6,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.11764705926179886,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.11764705926179886,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,67.0,53.0,14.0
77,77,58.0,0.0,3.0,6,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.11764705926179886,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.11764705926179886,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,67.0,53.0,14.0
78,78,64.0,0.0,3.0,6,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.11764705926179886,0.5039370078740157,0.25395250790501583,0.127976066975756,0.11764705926179886,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,67.0,53.0,14.0
79,79,67.0,0.0,3.0,6,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.11764705926179886,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.11764705926179886,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,67.0,53.0,14.0
80,80,56.0,3.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,0.1260504275560379,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.1260504275560379,2.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,65.0,56.0,9.0
81,81,65.0,3.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,0.1260504275560379,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.1260504275560379,2.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,65.0,56.0,9.0
82,82,65.0,3.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,0.1260504275560379,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.1260504275560379,2.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,65.0,56.0,9.0
83,83,51.0,0.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.13445378839969635,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.13445378839969635,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.0,51.0,17.0
84,84,68.0,0.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.13445378839969635,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.13445378839969635,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,68.0,51.0,17.0
85,85,56.0,0.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,48.5,0.1358543485403061,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.1358543485403061,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
86,86,60.0,1.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.13725490868091583,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.13725490868091583,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
87,87,56.0,1.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,49.5,0.13865546882152557,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.13865546882152557,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
88,88,51.0,2.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.14005602896213531,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.14005602896213531,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.0,51.0,17.0
89,89,68.0,2.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.14005602896213531,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.14005602896213531,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,68.0,51.0,17.0
90,90,56.0,2.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,50.5,0.14145658910274506,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.14145658910274506,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
91,91,51.0,3.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,0.1428571492433548,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.1428571492433548,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,70.0,51.0,19.0
92,92,70.0,3.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,51.0,0.1428571492433548,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.1428571492433548,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,70.0,51.0,19.0
93,93,55.0,3.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,51.5,0.14425770938396454,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.14425770938396454,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
94,94,58.0,4.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,52.0,0.14565826952457428,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.14565826952457428,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
95,95,55.0,4.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,52.5,0.14705882966518402,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.14705882966518402,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
96,96,51.0,5.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.14845938980579376,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.14845938980579376,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,70.0,51.0,19.0
97,97,70.0,5.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.14845938980579376,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.14845938980579376,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,70.0,51.0,19.0
98,98,55.0,5.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,53.5,0.1498599499464035,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.1498599499464035,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
99,99,51.0,0.0,0.5,6,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,0.15126051008701324,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.15126051008701324,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,70.0,51.0,19.0
100,100,70.0,0.0,3.0,6,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,54.0,0.15126051008701324,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.15126051008701324,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,70.0,51.0,19.0
101,101,55.0,0.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,54.5,0.15266107022762299,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.15266107022762299,0.29166666666666663,1.7083333333333335,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
102,102,58.0,1.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,55.0,0.15406163036823273,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.15406163036823273,0.5833333333333333,1.4166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
103,103,55.0,1.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,55.5,0.15546219050884247,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.15546219050884247,0.875,1.125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
104,104,51.0,2.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,56.0,0.1568627506494522,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.1568627506494522,1.1666666666666665,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0
105,105,55.0,2.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,56.5,0.15826331079006195,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.15826331079006195,1.4583333333333333,0.5416666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
106,106,51.0,3.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,0.1596638709306717,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.1596638709306717,1.75,1.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,72.0,51.0,21.0
107,107,72.0,3.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,57.0,0.1596638709306717,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.1596638709306717,1.75,1.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,72.0,51.0,21.0
108,108,56.0,3.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,57.5,0.16106443107128143,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.16106443107128143,1.0416666666666667,0.9583333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
109,109,60.0,4.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,58.0,0.16246499121189117,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.16246499121189117,1.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
110,110,56.0,4.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,58.5,0.16386555135250092,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.16386555135250092,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
111,111,51.0,5.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,0.16526611149311066,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.16526611149311066,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.0,51.0,17.0
112,112,68.0,5.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,59.0,0.16526611149311066,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.16526611149311066,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,68.0,51.0,17.0
113,113,56.0,5.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,59.5,0.1666666716337204,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.1666666716337204,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
114,114,53.0,0.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.16806723177433014,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.16806723177433014,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,73.0,53.0,20.0
115,115,73.0,0.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.16806723177433014,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.16806723177433014,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,73.0,53.0,20.0
116,116,56.0,0.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,60.5,0.16946779191493988,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.16946779191493988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
117,117,61.0,1.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,61.0,0.17086835205554962,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.17086835205554962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
118,118,56.0,1.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,61.5,0.17226891219615936,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.17226891219615936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
119,119,51.0,2.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,0.1736694723367691,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.1736694723367691,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,72.0,51.0,21.0
120,120,72.0,2.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,62.0,0.1736694723367691,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.1736694723367691,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,72.0,51.0,21.0
121,121,56.0,2.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,62.5,0.17507003247737885,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.17507003247737885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
