,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
60,60,71.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,18.5,0.05082417652010918,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.05082417652010918,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,71.0,3.0
61,61,74.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,18.5,0.05082417652010918,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.05082417652010918,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,71.0,3.0
62,62,72.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,19.0,0.05219780281186104,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.05219780281186104,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,72.0,3.0
63,63,75.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,19.0,0.05219780281186104,0.5905511811023622,0.348750697501395,0.20595513631972145,0.05219780281186104,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,72.0,3.0
64,64,74.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,19.5,0.0535714291036129,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.0535714291036129,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,74.0,3.0
65,65,77.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,19.5,0.0535714291036129,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.0535714291036129,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,74.0,3.0
66,66,75.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,20.0,0.05494505539536476,0.5905511811023622,0.348750697501395,0.20595513631972145,0.05494505539536476,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,75.0,4.0
67,67,79.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,20.0,0.05494505539536476,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.05494505539536476,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,75.0,4.0
68,68,72.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,20.5,0.05631868168711662,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.05631868168711662,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,72.0,3.0
69,69,75.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,20.5,0.05631868168711662,0.5905511811023622,0.348750697501395,0.20595513631972145,0.05631868168711662,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,72.0,3.0
70,70,53.0,0.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,21.0,0.057692307978868484,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.057692307978868484,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,74.0,53.0,21.0
71,71,63.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,0.057692307978868484,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.057692307978868484,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,74.0,53.0,21.0
72,72,69.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,0.057692307978868484,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.057692307978868484,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,74.0,53.0,21.0
73,73,74.0,0.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,0.057692307978868484,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.057692307978868484,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,74.0,53.0,21.0
74,74,72.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,21.5,0.059065934270620346,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.059065934270620346,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
75,75,58.0,1.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,22.0,0.06043956056237221,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.06043956056237221,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,75.0,58.0,17.0
76,76,62.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,0.06043956056237221,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.06043956056237221,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,75.0,58.0,17.0
77,77,70.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,0.06043956056237221,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.06043956056237221,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,75.0,58.0,17.0
78,78,75.0,1.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,0.06043956056237221,0.5905511811023622,0.348750697501395,0.20595513631972145,0.06043956056237221,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,75.0,58.0,17.0
79,79,74.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,22.5,0.06181318685412407,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.06181318685412407,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
80,80,45.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,23.0,0.06318681687116623,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.06318681687116623,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,79.0,45.0,34.0
81,81,57.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,0.06318681687116623,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.06318681687116623,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,79.0,45.0,34.0
82,82,72.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,0.06318681687116623,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.06318681687116623,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,79.0,45.0,34.0
83,83,79.0,2.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,0.06318681687116623,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.06318681687116623,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,79.0,45.0,34.0
84,84,77.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,23.5,0.06456044316291809,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.06456044316291809,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
85,85,43.0,0.0,2.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,24.0,0.06593406945466995,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.06593406945466995,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,84.0,43.0,41.0
86,86,55.0,0.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,0.06593406945466995,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.06593406945466995,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,84.0,43.0,41.0
87,87,74.0,0.0,1.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,24.0,0.06593406945466995,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.06593406945466995,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,84.0,43.0,41.0
88,88,84.0,0.0,0.5,3,1.0,2.0,0.0,0.0,0.0,0.0,1.0,24.0,0.06593406945466995,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.06593406945466995,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,84.0,43.0,41.0
89,89,82.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,24.5,0.06730769574642181,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.06730769574642181,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
90,90,70.0,1.0,2.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,25.0,0.06868132203817368,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.06868132203817368,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,70.0,11.0
91,91,81.0,1.0,0.5,3,1.0,2.0,0.0,0.0,0.0,0.0,1.0,25.0,0.06868132203817368,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.06868132203817368,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,70.0,11.0
92,92,79.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,25.5,0.07005494832992554,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.07005494832992554,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
93,93,55.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,26.0,0.0714285746216774,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.0714285746216774,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,55.0,22.0
94,94,60.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0714285746216774,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.0714285746216774,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,55.0,22.0
95,95,77.0,2.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0714285746216774,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.0714285746216774,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,55.0,22.0
96,96,76.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,26.5,0.07280220091342926,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.07280220091342926,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
97,97,53.0,0.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,0.07417582720518112,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.07417582720518112,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,79.0,53.0,26.0
98,98,64.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,0.07417582720518112,0.5039370078740157,0.25395250790501583,0.127976066975756,0.07417582720518112,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,79.0,53.0,26.0
99,99,70.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,0.07417582720518112,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.07417582720518112,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,79.0,53.0,26.0
100,100,79.0,0.0,1.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,27.0,0.07417582720518112,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.07417582720518112,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,79.0,53.0,26.0
101,101,65.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,28.0,0.07692307978868484,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.07692307978868484,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,65.0,12.0
102,102,69.0,1.0,1.0,3,0.0,1.25,0.0,0.0,0.0,0.0,1.0,28.0,0.07692307978868484,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.07692307978868484,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,65.0,12.0
103,103,77.0,1.0,1.25,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,28.0,0.07692307978868484,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.07692307978868484,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,65.0,12.0
104,104,79.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,29.25,0.0803571417927742,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.0803571417927742,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
105,105,75.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,29.5,0.08104395866394043,0.5905511811023622,0.348750697501395,0.20595513631972145,0.08104395866394043,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
106,106,72.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,29.75,0.08173076808452606,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.08173076808452606,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
107,107,58.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,0.08241758495569229,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.08241758495569229,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,58.0,12.0
108,108,62.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,0.08241758495569229,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.08241758495569229,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,58.0,12.0
109,109,70.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,0.08241758495569229,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.08241758495569229,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,58.0,12.0
110,110,60.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,0.08516483753919601,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.08516483753919601,0.6666666666666666,1.3333333333333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,60.0,9.0
111,111,63.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,0.08516483753919601,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.08516483753919601,0.6666666666666666,1.3333333333333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,60.0,9.0
112,112,69.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,0.08516483753919601,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.08516483753919601,0.6666666666666666,1.3333333333333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,60.0,9.0
113,113,62.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32.0,0.08791209012269974,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.08791209012269974,1.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,62.0,8.0
114,114,65.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32.0,0.08791209012269974,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.08791209012269974,1.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,62.0,8.0
115,115,70.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32.0,0.08791209012269974,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.08791209012269974,1.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,62.0,8.0
116,116,55.0,0.0,3.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,33.0,0.09065934270620346,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.09065934270620346,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,64.0,55.0,9.0
117,117,61.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,33.0,0.09065934270620346,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.09065934270620346,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,64.0,55.0,9.0
118,118,64.0,0.0,2.0,3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,33.0,0.09065934270620346,0.5039370078740157,0.25395250790501583,0.127976066975756,0.09065934270620346,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,64.0,55.0,9.0
119,119,60.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,34.0,0.09340659528970718,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.09340659528970718,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
120,120,58.0,2.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,35.0,0.09615384787321091,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.09615384787321091,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,58.0,14.0
121,121,72.0,2.0,1.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,35.0,0.09615384787321091,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.09615384787321091,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,58.0,14.0
