,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
61,61,62.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,10.75,0.04886363819241524,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.04886363819241524,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
62,62,55.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,11.0,0.05000000074505806,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
63,63,62.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,11.25,0.05113636329770088,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.05113636329770088,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
64,64,59.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,11.5,0.052272725850343704,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.052272725850343704,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
65,65,62.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,11.75,0.053409092128276825,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.053409092128276825,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
66,66,57.0,0.0,0.25,3,0.0,0.75,0.0,0.0,0.0,0.0,12.0,0.05454545468091965,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.05454545468091965,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,57.0,15.0
67,67,72.0,0.0,0.75,3,0.0,0.25,0.0,0.0,0.0,0.0,12.0,0.05454545468091965,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.05454545468091965,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,57.0,15.0
68,68,62.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,12.25,0.05568181723356247,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.05568181723356247,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
69,69,60.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,12.5,0.05681818351149559,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.05681818351149559,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
70,70,62.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,12.75,0.05795454606413841,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.05795454606413841,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,62.0,7.0
71,71,69.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,12.75,0.05795454606413841,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.05795454606413841,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,62.0,7.0
72,72,57.0,1.0,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,13.0,0.059090908616781235,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.059090908616781235,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,66.0,57.0,9.0
73,73,66.0,1.0,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,13.0,0.059090908616781235,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.059090908616781235,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,66.0,57.0,9.0
74,74,62.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,13.25,0.06022727116942406,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.06022727116942406,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
75,75,60.0,1.5,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,13.5,0.06136363744735718,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.06136363744735718,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,60.0,9.0
76,76,69.0,1.5,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,13.5,0.06136363744735718,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.06136363744735718,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,60.0,9.0
77,77,62.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,13.75,0.0625,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.0625,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
78,78,57.0,2.0,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,14.0,0.06363636255264282,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.06363636255264282,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,57.0,14.0
79,79,71.0,2.0,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,14.0,0.06363636255264282,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.06363636255264282,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,57.0,14.0
80,80,62.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,14.25,0.06477272510528564,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.06477272510528564,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
81,81,60.0,2.5,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,14.5,0.06590908765792847,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.06590908765792847,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,60.0,12.0
82,82,72.0,2.5,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,14.5,0.06590908765792847,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.06590908765792847,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,60.0,12.0
83,83,62.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,14.75,0.06704545766115189,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.06704545766115189,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
84,84,55.0,0.0,0.25,3,0.0,0.75,0.0,0.0,0.0,0.0,15.0,0.06818182021379471,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.06818182021379471,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,55.0,19.0
85,85,74.0,0.0,0.75,3,0.0,0.25,0.0,0.0,0.0,0.0,15.0,0.06818182021379471,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.06818182021379471,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,55.0,19.0
86,86,62.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,15.25,0.06931818276643753,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.06931818276643753,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
87,87,59.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,15.5,0.07045454531908035,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.07045454531908035,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
88,88,62.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,15.75,0.07159090787172318,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.07159090787172318,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,62.0,9.0
89,89,71.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,15.75,0.07159090787172318,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.07159090787172318,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,62.0,9.0
90,90,52.0,1.0,0.25,3,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.072727270424366,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.072727270424366,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,52.0,27.0
91,91,79.0,1.0,1.0,3,0.0,0.25,0.0,0.0,0.0,0.0,16.0,0.072727270424366,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.072727270424366,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,52.0,27.0
92,92,59.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,16.25,0.07386363297700882,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.07386363297700882,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
93,93,55.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,16.5,0.07500000298023224,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
94,94,59.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,16.75,0.07613636553287506,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.07613636553287506,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
95,95,47.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,17.0,0.07727272808551788,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.07727272808551788,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0
96,96,55.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,17.25,0.0784090906381607,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.0784090906381607,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
97,97,50.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,17.5,0.07954545319080353,0.3937007874015748,0.15500031000062,0.06102374409473228,0.07954545319080353,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
98,98,55.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,17.75,0.08068181574344635,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.08068181574344635,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
99,99,48.0,0.0,2.0,3,0.0,0.25,0.0,0.0,0.0,0.0,18.0,0.08181817829608917,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.08181817829608917,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,48.0,33.0
100,100,52.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.08181817829608917,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.08181817829608917,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,48.0,33.0
101,101,81.0,0.0,0.25,3,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.08181817829608917,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.08181817829608917,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,48.0,33.0
102,102,79.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,18.25,0.08295454829931259,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.08295454829931259,0.08333333333333333,0.9166666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
103,103,78.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,18.5,0.08409091085195541,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.08409091085195541,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
104,104,79.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,18.75,0.08522727340459824,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.08522727340459824,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
105,105,55.0,1.0,2.0,3,0.0,0.25,0.0,0.0,0.0,0.0,19.0,0.08636363595724106,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.08636363595724106,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,55.0,23.0
106,106,78.0,1.0,0.25,3,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.08636363595724106,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.08636363595724106,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,55.0,23.0
107,107,76.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,19.25,0.08749999850988388,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.08749999850988388,0.41666666666666663,0.5833333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
108,108,75.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,19.5,0.0886363610625267,0.5905511811023622,0.348750697501395,0.20595513631972145,0.0886363610625267,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
109,109,76.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,19.75,0.08977272361516953,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.08977272361516953,0.5833333333333333,0.41666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
110,110,52.0,2.0,1.0,3,0.0,0.25,0.0,0.0,0.0,0.0,20.0,0.09090909361839294,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.09090909361839294,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,52.0,22.0
111,111,74.0,2.0,0.25,3,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.09090909361839294,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.09090909361839294,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,52.0,22.0
112,112,72.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,20.25,0.09204545617103577,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.09204545617103577,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
113,113,71.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,20.5,0.09318181872367859,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.09318181872367859,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
114,114,72.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,20.75,0.09431818127632141,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.09431818127632141,0.9166666666666666,0.08333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
115,115,50.0,0.0,2.0,3,0.0,0.75,0.0,0.0,0.0,0.0,21.0,0.09545454382896423,0.3937007874015748,0.15500031000062,0.06102374409473228,0.09545454382896423,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,50.0,21.0
116,116,55.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.09545454382896423,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.09545454382896423,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,50.0,21.0
117,117,71.0,0.0,0.75,3,0.0,2.0,0.0,0.0,0.0,0.0,21.0,0.09545454382896423,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.09545454382896423,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,50.0,21.0
118,118,72.0,0.75,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,21.75,0.0988636389374733,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.0988636389374733,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
119,119,71.0,0.875,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,21.875,0.09943182021379471,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.09943182021379471,0.875,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
120,120,54.0,1.0,1.0,3,1.0,0.5,0.0,0.0,0.0,0.0,22.0,0.10000000149011612,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.10000000149011612,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,54.0,15.0
121,121,69.0,1.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,22.0,0.10000000149011612,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.10000000149011612,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,54.0,15.0
122,122,74.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,22.5,0.10227272659540176,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.10227272659540176,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
123,123,73.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,23.0,0.10454545170068741,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.10454545170068741,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
124,124,72.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,23.5,0.10681818425655365,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.10681818425655365,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
125,125,57.0,0.0,0.25,3,0.0,1.25,0.0,0.0,0.0,0.0,24.0,0.1090909093618393,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.1090909093618393,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,57.0,14.0
