,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.pp,loudness_direction_basis.loudness_incr,loudness_direction_basis.fp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
56,56,74.0,0.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.5,0.029411764815449715,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.029411764815449715,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,51.0,23.0
57,57,72.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.75,0.0301857590675354,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.0301857590675354,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
58,58,75.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.030959751456975937,0.5905511811023622,0.348750697501395,0.20595513631972145,0.030959751456975937,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
59,59,74.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.25,0.03173374757170677,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.03173374757170677,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
60,60,45.0,1.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.5,0.03250773996114731,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.03250773996114731,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,75.0,45.0,30.0
61,61,57.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.5,0.03250773996114731,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.03250773996114731,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,75.0,45.0,30.0
62,62,75.0,1.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.5,0.03250773996114731,0.5905511811023622,0.348750697501395,0.20595513631972145,0.03250773996114731,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,75.0,45.0,30.0
63,63,77.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.75,0.033281732350587845,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.033281732350587845,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
64,64,46.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.03405572846531868,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.03405572846531868,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,75.0,46.0,29.0
65,65,58.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.03405572846531868,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.03405572846531868,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,75.0,46.0,29.0
66,66,74.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.03405572846531868,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.03405572846531868,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,75.0,46.0,29.0
67,67,75.0,0.0,0.0,2,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.03405572846531868,0.5905511811023622,0.348750697501395,0.20595513631972145,0.03405572846531868,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,75.0,46.0,29.0
68,68,50.0,0.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.5,0.03560371696949005,0.3937007874015748,0.15500031000062,0.06102374409473228,0.03560371696949005,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,50.0,22.0
69,69,62.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.5,0.03560371696949005,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.03560371696949005,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,50.0,22.0
70,70,72.0,0.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.5,0.03560371696949005,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.03560371696949005,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,50.0,22.0
71,71,70.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.75,0.03637770935893059,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.03637770935893059,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
72,72,70.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.037151701748371124,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.037151701748371124,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
73,73,74.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.25,0.03792569786310196,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.03792569786310196,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
74,74,50.0,1.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.5,0.038699690252542496,0.3937007874015748,0.15500031000062,0.06102374409473228,0.038699690252542496,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,50.0,27.0
75,75,58.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.5,0.038699690252542496,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.038699690252542496,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,50.0,27.0
76,76,77.0,1.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.5,0.038699690252542496,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.038699690252542496,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,50.0,27.0
77,77,82.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.75,0.03947368264198303,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.03947368264198303,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
78,78,51.0,0.0,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.04024767875671387,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.04024767875671387,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,82.0,51.0,31.0
79,79,58.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.04024767875671387,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.04024767875671387,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,82.0,51.0,31.0
80,80,82.0,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.04024767875671387,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.04024767875671387,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,82.0,51.0,31.0
81,81,79.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.25,0.041021671146154404,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.041021671146154404,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
82,82,55.0,0.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,0.04179566726088524,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.04179566726088524,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,75.0,55.0,20.0
83,83,58.0,0.5,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,0.04179566726088524,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.04179566726088524,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,75.0,55.0,20.0
84,84,75.0,0.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,0.04179566726088524,0.5905511811023622,0.348750697501395,0.20595513631972145,0.04179566726088524,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,75.0,55.0,20.0
85,85,72.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.75,0.042569659650325775,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.042569659650325775,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
86,86,53.0,1.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.04334365203976631,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.04334365203976631,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,74.0,53.0,21.0
87,87,70.0,1.0,0.0,2,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,0.04334365203976631,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.04334365203976631,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,74.0,53.0,21.0
88,88,72.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.04334365203976631,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.04334365203976631,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,74.0,53.0,21.0
89,89,72.0,1.0,0.0,2,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,0.04334365203976631,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.04334365203976631,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,74.0,53.0,21.0
90,90,74.0,1.0,0.0,2,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,0.04334365203976631,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.04334365203976631,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,74.0,53.0,21.0
91,91,57.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.5,0.04489164054393768,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.04489164054393768,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
92,92,46.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.046439629048109055,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.046439629048109055,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,46.0,24.0
93,93,58.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.046439629048109055,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.046439629048109055,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,46.0,24.0
94,94,70.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.046439629048109055,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.046439629048109055,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,46.0,24.0
95,95,70.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.5,0.047987617552280426,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.047987617552280426,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
96,96,74.0,0.6666669845581055,0.16666667,2,0.0,0.16666666666666607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.666666984558105,0.048503611236810684,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.048503611236810684,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
97,97,77.0,0.8333330154418945,0.16666667,2,0.0,0.16666666666666785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.833333015441895,0.04901960864663124,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.04901960864663124,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
98,98,72.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0495356023311615,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.0495356023311615,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
99,99,75.0,1.1666669845581055,0.16666667,2,0.0,0.16666666666666785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.166666984558105,0.050051603466272354,0.5905511811023622,0.348750697501395,0.20595513631972145,0.050051603466272354,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
100,100,79.0,1.3333330154418945,0.16666667,2,0.0,0.16666666666666785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.333333015441895,0.050567589700222015,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.050567589700222015,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
101,101,69.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.5,0.05108359083533287,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.05108359083533287,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
102,102,72.0,1.6666669845581055,0.16666667,2,0.0,0.16666666666666785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.666666984558105,0.051599591970443726,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.051599591970443726,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
103,103,75.0,1.8333330154418945,0.16666667,2,0.0,0.16666666666666785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.833333015441895,0.05211557820439339,0.5905511811023622,0.348750697501395,0.20595513631972145,0.05211557820439339,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
104,104,70.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.05263157933950424,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.05263157933950424,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
105,105,74.0,0.16666603088378906,0.16666667,2,0.0,0.16666666666666785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.16666603088379,0.0531475730240345,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.0531475730240345,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
106,106,77.0,0.33333396911621094,0.16666667,2,0.0,0.16666666666666785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.33333396911621,0.053663574159145355,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.053663574159145355,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
107,107,62.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.5,0.05417956784367561,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.05417956784367561,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
108,108,70.0,0.6666660308837891,0.16666667,2,0.0,0.16666666666666785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.66666603088379,0.05469556152820587,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.05469556152820587,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
109,109,74.0,0.8333339691162109,0.16666667,2,0.0,0.16666666666666785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.83333396911621,0.05521155893802643,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.05521155893802643,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
110,110,63.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.055727552622556686,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.055727552622556686,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
111,111,72.0,1.166666030883789,0.16666667,2,0.0,0.16666666666666785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.16666603088379,0.056243546307086945,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.056243546307086945,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
112,112,75.0,1.333333969116211,0.16666667,2,0.0,0.16666666666666785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.33333396911621,0.0567595474421978,0.5905511811023622,0.348750697501395,0.20595513631972145,0.0567595474421978,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
113,113,64.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.5,0.05727554112672806,0.5039370078740157,0.25395250790501583,0.127976066975756,0.05727554112672806,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
