,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,loudness_direction_basis.loudness_decr,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
57,57,68.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.75,0.06587301939725876,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.06587301939725876,0.9166666666666666,0.08333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
58,58,63.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.06666667014360428,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.06666667014360428,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,67.0,63.0,4.0
59,59,67.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.06666667014360428,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.06666667014360428,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,67.0,63.0,4.0
60,60,74.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.06984127312898636,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.06984127312898636,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
61,61,75.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.07301587611436844,0.5905511811023622,0.348750697501395,0.20595513631972145,0.07301587611436844,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
62,62,55.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.07619047909975052,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.07619047909975052,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,63.0,55.0,8.0
63,63,58.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.07619047909975052,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.07619047909975052,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,63.0,55.0,8.0
64,64,63.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.07619047909975052,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.07619047909975052,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,63.0,55.0,8.0
65,65,82.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0793650820851326,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.0793650820851326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
66,66,79.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.08253968507051468,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.08253968507051468,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
67,67,56.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.08571428805589676,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.08571428805589676,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,65.0,56.0,9.0
68,68,60.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.08571428805589676,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.08571428805589676,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,65.0,56.0,9.0
69,69,65.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.08571428805589676,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.08571428805589676,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,65.0,56.0,9.0
70,70,77.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.5,0.0873015895485878,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.0873015895485878,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
71,71,79.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.08888889104127884,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.08888889104127884,0.2,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
72,72,80.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.5,0.09047619253396988,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.09047619253396988,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
73,73,82.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.09206349402666092,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.09206349402666092,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
74,74,84.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.5,0.09365079551935196,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.09365079551935196,0.8,0.19999999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
75,75,58.0,0.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.095238097012043,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.095238097012043,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,84.0,58.0,26.0
76,76,62.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.095238097012043,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.095238097012043,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,84.0,58.0,26.0
77,77,65.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.095238097012043,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.095238097012043,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,84.0,58.0,26.0
78,78,68.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.095238097012043,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.095238097012043,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,84.0,58.0,26.0
79,79,84.0,0.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.095238097012043,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.095238097012043,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,84.0,58.0,26.0
80,80,82.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.5,0.09682539850473404,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.09682539850473404,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
81,81,80.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.09841269999742508,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.09841269999742508,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
82,82,79.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.5,0.10000000149011612,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.10000000149011612,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
83,83,77.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.10158730298280716,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.10158730298280716,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
84,84,74.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.5,0.1031746044754982,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.1031746044754982,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
85,85,51.0,0.0,1.0,3,1.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0.10476190596818924,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.10476190596818924,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,75.0,51.0,24.0
86,86,63.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0.10476190596818924,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.10476190596818924,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,75.0,51.0,24.0
87,87,75.0,0.0,0.33333334,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0.10476190596818924,0.5905511811023622,0.348750697501395,0.20595513631972145,0.10476190596818924,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,75.0,51.0,24.0
88,88,70.0,0.3333320617675781,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.33333206176758,0.10582010447978973,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.10582010447978973,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
89,89,67.0,0.6666679382324219,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.66666793823242,0.10687831044197083,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.10687831044197083,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
90,90,70.0,1.0,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,0.10793650895357132,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.10793650895357132,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
91,91,67.0,1.3333320617675781,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.33333206176758,0.10899470746517181,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.10899470746517181,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
92,92,63.0,1.6666679382324219,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.66666793823242,0.1100529134273529,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.1100529134273529,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
93,93,46.0,2.0,1.0,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.1111111119389534,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.1111111119389534,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,62.0,46.0,16.0
94,94,58.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.1111111119389534,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.1111111119389534,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,62.0,46.0,16.0
95,95,62.0,2.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.1111111119389534,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.1111111119389534,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,62.0,46.0,16.0
96,96,65.0,2.333332061767578,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.33333206176758,0.1121693104505539,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.1121693104505539,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
97,97,68.0,2.666667938232422,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.66666793823242,0.11322751641273499,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.11322751641273499,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
98,98,39.0,0.0,1.0,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,0.11428571492433548,0.30708661417322836,0.09430218860437721,0.028958939807643396,0.11428571492433548,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,67.0,39.0,28.0
99,99,51.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,0.11428571492433548,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.11428571492433548,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,67.0,39.0,28.0
100,100,67.0,0.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,0.11428571492433548,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.11428571492433548,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,67.0,39.0,28.0
101,101,70.0,0.3333320617675781,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.33333206176758,0.11534391343593597,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.11534391343593597,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
102,102,67.0,0.6666679382324219,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.66666793823242,0.11640211939811707,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.11640211939811707,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
103,103,43.0,1.0,1.0,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,0.11746031790971756,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.11746031790971756,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,75.0,43.0,32.0
104,104,55.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,0.11746031790971756,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.11746031790971756,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,75.0,43.0,32.0
105,105,75.0,1.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,0.11746031790971756,0.5905511811023622,0.348750697501395,0.20595513631972145,0.11746031790971756,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,75.0,43.0,32.0
106,106,70.0,1.3333320617675781,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.33333206176758,0.11851851642131805,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.11851851642131805,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
107,107,67.0,1.6666679382324219,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.66666793823242,0.11957672238349915,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.11957672238349915,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
108,108,46.0,2.0,1.0,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.12063492089509964,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.12063492089509964,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,68.0,46.0,22.0
109,109,58.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.12063492089509964,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.12063492089509964,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,68.0,46.0,22.0
110,110,68.0,2.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.12063492089509964,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.12063492089509964,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,68.0,46.0,22.0
111,111,65.0,2.333332061767578,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.33333206176758,0.12169311940670013,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.12169311940670013,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
112,112,62.0,2.666667938232422,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.66666793823242,0.12275132536888123,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.12275132536888123,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
113,113,39.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,0.12380952388048172,0.30708661417322836,0.09430218860437721,0.028958939807643396,0.12380952388048172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,63.0,39.0,24.0
114,114,51.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,0.12380952388048172,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.12380952388048172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,63.0,39.0,24.0
115,115,63.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,0.12380952388048172,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.12380952388048172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,63.0,39.0,24.0
116,116,51.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,0.13015873730182648,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.13015873730182648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,63.0,51.0,12.0
