,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
58,58,72.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.5,0.03333333507180214,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.03333333507180214,0.3333333333333333,1.6666666666666665,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
59,59,65.0,1.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.03466666489839554,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.03466666489839554,0.6666666666666666,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,65.0,16.0
60,60,81.0,1.0,1.0,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.03466666489839554,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.03466666489839554,0.6666666666666666,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,65.0,16.0
61,61,72.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.5,0.035999998450279236,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.035999998450279236,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
62,62,70.0,0.0,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.03733333200216293,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.03733333200216293,1.3333333333333333,1.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,70.0,11.0
63,63,81.0,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.03733333200216293,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.03733333200216293,1.3333333333333333,1.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,70.0,11.0
64,64,79.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.25,0.03799999877810478,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.03799999877810478,0.875,1.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
65,65,72.0,0.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.5,0.03866666555404663,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.03866666555404663,1.4166666666666665,1.5833333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,72.0,7.0
66,66,79.0,0.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.5,0.03866666555404663,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.03866666555404663,1.4166666666666665,1.5833333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,72.0,7.0
67,67,76.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.75,0.03933333232998848,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.03933333232998848,0.9583333333333333,1.0416666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
68,68,69.0,1.0,0.5,2,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.03999999910593033,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.03999999910593033,1.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,69.0,8.0
69,69,77.0,1.0,0.75,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.03999999910593033,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.03999999910593033,1.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,69.0,8.0
70,70,72.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.5,0.041333332657814026,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.041333332657814026,1.0833333333333333,0.9166666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
71,71,81.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.75,0.041999999433755875,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.041999999433755875,1.375,0.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
72,72,70.0,0.0,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.04266666620969772,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.04266666620969772,1.6666666666666665,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,70.0,11.0
73,73,81.0,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.04266666620969772,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.04266666620969772,1.6666666666666665,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,70.0,11.0
74,74,79.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.25,0.04333333298563957,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.04333333298563957,1.2083333333333333,0.7916666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
75,75,72.0,0.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.5,0.04399999976158142,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.04399999976158142,1.75,1.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,72.0,7.0
76,76,79.0,0.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.5,0.04399999976158142,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.04399999976158142,1.75,1.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,72.0,7.0
77,77,76.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.75,0.04466666653752327,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.04466666653752327,1.2916666666666665,0.7083333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
78,78,69.0,1.0,0.5,2,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.04533333331346512,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.04533333331346512,1.8333333333333333,1.1666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,69.0,8.0
79,79,77.0,1.0,0.75,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.04533333331346512,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.04533333331346512,1.8333333333333333,1.1666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,69.0,8.0
80,80,72.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.5,0.046666666865348816,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.046666666865348816,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
81,81,81.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.75,0.047333333641290665,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.047333333641290665,1.7083333333333333,0.29166666666666674,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
82,82,67.0,0.0,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.04800000041723251,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.04800000041723251,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,84.0,67.0,17.0
83,83,72.0,0.0,1.5,2,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.04800000041723251,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.04800000041723251,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,84.0,67.0,17.0
84,84,84.0,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.04800000041723251,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.04800000041723251,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,84.0,67.0,17.0
85,85,82.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.25,0.04866666719317436,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.04866666719317436,0.625,1.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
86,86,64.0,0.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.5,0.04933333396911621,0.5039370078740157,0.25395250790501583,0.127976066975756,0.04933333396911621,1.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,64.0,18.0
87,87,82.0,0.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.5,0.04933333396911621,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.04933333396911621,1.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,64.0,18.0
88,88,79.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.75,0.05000000074505806,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.05000000074505806,0.875,1.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
89,89,65.0,1.0,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.05066666752099991,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.05066666752099991,1.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,65.0,17.0
90,90,82.0,1.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.05066666752099991,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.05066666752099991,1.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,65.0,17.0
91,91,81.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.25,0.05133333429694176,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.05133333429694176,1.125,0.875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
92,92,62.0,1.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.5,0.052000001072883606,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.052000001072883606,1.75,1.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,62.0,19.0
93,93,81.0,1.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.5,0.052000001072883606,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.052000001072883606,1.75,1.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,62.0,19.0
94,94,77.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.75,0.052666667848825455,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.052666667848825455,1.375,0.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
95,95,58.0,0.0,1.0,2,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0533333346247673,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.0533333346247673,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,58.0,16.0
96,96,74.0,0.0,0.75,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0533333346247673,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.0533333346247673,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,58.0,16.0
97,97,70.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.5,0.054666668176651,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.054666668176651,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
98,98,79.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.75,0.05533333495259285,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.05533333495259285,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
99,99,60.0,1.0,1.0,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0560000017285347,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.0560000017285347,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,60.0,17.0
100,100,69.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0560000017285347,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.0560000017285347,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,60.0,17.0
101,101,77.0,1.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0560000017285347,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.0560000017285347,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,60.0,17.0
102,102,67.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,0.0573333315551281,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.0573333315551281,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,67.0,9.0
103,103,70.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,0.0573333315551281,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.0573333315551281,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,67.0,9.0
104,104,76.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,0.0573333315551281,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.0573333315551281,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,67.0,9.0
105,105,65.0,0.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.058666665107011795,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.058666665107011795,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,65.0,11.0
106,106,70.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.058666665107011795,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.058666665107011795,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,65.0,11.0
107,107,76.0,0.0,1.0,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.058666665107011795,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.058666665107011795,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,65.0,11.0
108,108,60.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.5,0.05999999865889549,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.05999999865889549,0.6666666666666666,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
109,109,53.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.06133333221077919,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.06133333221077919,1.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,53.0,24.0
110,110,69.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.06133333221077919,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.06133333221077919,1.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,53.0,24.0
111,111,77.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.06133333221077919,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.06133333221077919,1.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,53.0,24.0
112,112,64.0,0.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.06400000303983688,0.5039370078740157,0.25395250790501583,0.127976066975756,0.06400000303983688,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,64.0,15.0
113,113,79.0,0.0,1.0,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.06400000303983688,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.06400000303983688,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,64.0,15.0
114,114,72.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.5,0.06533333659172058,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.06533333659172058,0.375,1.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
115,115,65.0,1.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.06666667014360428,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.06666667014360428,0.75,1.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,65.0,16.0
116,116,81.0,1.0,1.0,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.06666667014360428,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.06666667014360428,0.75,1.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,65.0,16.0
117,117,72.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.5,0.06800000369548798,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.06800000369548798,1.125,0.875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
118,118,67.0,0.0,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.06933332979679108,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.06933332979679108,1.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,67.0,12.0
